id_jugador,nombre,apellido,edad,fecha_nacimiento,lugar_nacimiento,pais_nacimiento,nacionalidad,altura,peso,lesionado,foto,id_equipo,nombre_equipo,logo_equipo,id_liga,nombre_liga,pais_liga,logo_liga,temporada,posicion,partidos_jugados,partidos_titular,minutos_jugados,rating,capitan,goles_total,goles_concedidos,asistencias,salvadas,pases_total,pases_key,pases_precision,tiros_total,tiros_al_arco,goles_pie_izq,goles_pie_der,goles_cabeza,goles_otros,tarjetas_amarillas,tarjetas_rojas,tarjetas_doble_amarilla,penales_anotados,penales_fallados,penales_atajados,regates_intentos,regates_exitosos,regates_fallidos,duelos_total,duelos_ganados,faltas_cometidas,faltas_recibidas
405539,J. Torres,Torres Henríquez,24,2001-03-31,Barranquilla,Colombia,Colombia,168 cm,63 kg,False,https://media.api-sports.io/football/players/405539.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Midfielder,0,0.0,0.0,,False,0.0,0.0,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
405539,J. Torres,Torres Henríquez,24,2001-03-31,Barranquilla,Colombia,Colombia,168 cm,63 kg,False,https://media.api-sports.io/football/players/405539.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Midfielder,0,0.0,0.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
414428,J. Hernández,Hernández Mejía,18,2006-02-20,,Colombia,Colombia,179 cm,75 kg,False,https://media.api-sports.io/football/players/414428.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Defender,0,0.0,94.0,6.533333,False,0.0,0.0,,,34.0,1.0,,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,,9.0,5.0,3.0,2.0
426552,S. Navarro,Navarro de la Cruz,21,2003-07-22,Santa Marta,Colombia,Colombia,,,False,https://media.api-sports.io/football/players/426552.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Attacker,0,13.0,1099.0,6.616666,False,0.0,0.0,,,409.0,8.0,,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,18.0,5.0,,74.0,31.0,14.0,3.0
426552,S. Navarro,Navarro de la Cruz,21,2003-07-22,Santa Marta,Colombia,Colombia,,,False,https://media.api-sports.io/football/players/426552.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Attacker,0,5.0,406.0,,False,0.0,,,,,,,,,0,0,0,0,1.0,0.0,0.0,,,,,,,,,,
13366,D. Cataño,Cataño Torres,33,1992-01-17,Bello,Colombia,Colombia,174 cm,75 kg,False,https://media.api-sports.io/football/players/13366.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Midfielder,0,30.0,2484.0,7.146875,False,6.0,0.0,6.0,,1197.0,64.0,,44.0,22.0,0,0,0,0,11.0,0.0,1.0,0.0,0.0,,76.0,48.0,,317.0,159.0,35.0,77.0
13366,D. Cataño,Cataño Torres,33,1992-01-17,Bello,Colombia,Colombia,174 cm,75 kg,False,https://media.api-sports.io/football/players/13366.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Midfielder,0,4.0,417.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13366,D. Cataño,Cataño Torres,33,1992-01-17,Bello,Colombia,Colombia,174 cm,75 kg,False,https://media.api-sports.io/football/players/13366.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Midfielder,0,5.0,424.0,7.160000,False,1.0,0.0,,,260.0,8.0,43.0,8.0,4.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,34.0,23.0,,88.0,44.0,8.0,12.0
13366,D. Cataño,Cataño Torres,33,1992-01-17,Bello,Colombia,Colombia,174 cm,75 kg,False,https://media.api-sports.io/football/players/13366.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Midfielder,0,1.0,77.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13366,D. Cataño,Cataño Torres,33,1992-01-17,Bello,Colombia,Colombia,174 cm,75 kg,False,https://media.api-sports.io/football/players/13366.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Midfielder,0,4.0,311.0,7.150000,False,1.0,0.0,1.0,,169.0,7.0,,6.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,21.0,10.0,,75.0,37.0,11.0,17.0
13373,L. Vásquez,Vásquez Ortega,34,1991-09-19,El Zulia,Colombia,Colombia,185 cm,85 kg,False,https://media.api-sports.io/football/players/13373.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Midfielder,0,28.0,2616.0,6.897222,False,2.0,0.0,,,1432.0,21.0,,14.0,3.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,,16.0,8.0,,212.0,109.0,33.0,19.0
13373,L. Vásquez,Vásquez Ortega,34,1991-09-19,El Zulia,Colombia,Colombia,185 cm,85 kg,False,https://media.api-sports.io/football/players/13373.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Midfielder,0,3.0,314.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13373,L. Vásquez,Vásquez Ortega,34,1991-09-19,El Zulia,Colombia,Colombia,185 cm,85 kg,False,https://media.api-sports.io/football/players/13373.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Midfielder,0,3.0,252.0,6.800000,False,0.0,0.0,,,185.0,2.0,55.0,1.0,,0,0,0,0,2.0,0.0,0.0,0.0,0.0,,5.0,2.0,,32.0,12.0,4.0,2.0
13373,L. Vásquez,Vásquez Ortega,34,1991-09-19,El Zulia,Colombia,Colombia,185 cm,85 kg,False,https://media.api-sports.io/football/players/13373.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Midfielder,0,4.0,385.0,6.980000,False,0.0,0.0,,,324.0,,47.0,3.0,2.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,6.0,5.0,,50.0,25.0,11.0,3.0
13373,L. Vásquez,Vásquez Ortega,34,1991-09-19,El Zulia,Colombia,Colombia,185 cm,85 kg,False,https://media.api-sports.io/football/players/13373.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Midfielder,0,0.0,13.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13436,D. Giraldo,Giraldo Cárdenas,33,1992-07-01,Cali,Colombia,Colombia,178 cm,71 kg,False,https://media.api-sports.io/football/players/13436.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Midfielder,0,35.0,2980.0,6.792307,False,1.0,0.0,1.0,,1685.0,23.0,,14.0,5.0,0,0,0,0,11.0,1.0,0.0,0.0,0.0,,13.0,6.0,,209.0,113.0,42.0,32.0
13436,D. Giraldo,Giraldo Cárdenas,33,1992-07-01,Cali,Colombia,Colombia,178 cm,71 kg,False,https://media.api-sports.io/football/players/13436.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Midfielder,0,6.0,530.0,,False,0.0,,,,,,,,,0,0,0,0,1.0,0.0,0.0,,,,,,,,,,
13436,D. Giraldo,Giraldo Cárdenas,33,1992-07-01,Cali,Colombia,Colombia,178 cm,71 kg,False,https://media.api-sports.io/football/players/13436.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Midfielder,0,6.0,530.0,6.616666,False,0.0,0.0,,,376.0,2.0,57.0,3.0,,0,0,0,0,2.0,0.0,0.0,0.0,0.0,,5.0,2.0,,48.0,15.0,9.0,2.0
13436,D. Giraldo,Giraldo Cárdenas,33,1992-07-01,Cali,Colombia,Colombia,178 cm,71 kg,False,https://media.api-sports.io/football/players/13436.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Midfielder,0,1.0,90.0,,False,0.0,,,,,,,,,0,0,0,0,1.0,0.0,0.0,,,,,,,,,,
13436,D. Giraldo,Giraldo Cárdenas,33,1992-07-01,Cali,Colombia,Colombia,178 cm,71 kg,False,https://media.api-sports.io/football/players/13436.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Midfielder,0,4.0,306.0,6.650000,False,0.0,0.0,,,181.0,3.0,40.0,1.0,,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,,31.0,15.0,7.0,4.0
13525,L. Castro,Castro Loaiza,33,1992-06-14,El Tambo,Colombia,Colombia,174 cm,78 kg,False,https://media.api-sports.io/football/players/13525.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Attacker,0,37.0,2946.0,6.920000,False,11.0,0.0,2.0,,508.0,29.0,,68.0,29.0,0,0,0,0,9.0,1.0,0.0,2.0,0.0,,39.0,15.0,,207.0,91.0,37.0,46.0
13525,L. Castro,Castro Loaiza,33,1992-06-14,El Tambo,Colombia,Colombia,174 cm,78 kg,False,https://media.api-sports.io/football/players/13525.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Attacker,0,8.0,646.0,,False,7.0,,,,,,,,,0,0,0,0,3.0,0.0,0.0,,,,,,,,,,
13525,L. Castro,Castro Loaiza,33,1992-06-14,El Tambo,Colombia,Colombia,174 cm,78 kg,False,https://media.api-sports.io/football/players/13525.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Attacker,0,4.0,319.0,7.175000,False,3.0,0.0,2.0,,63.0,6.0,,8.0,5.0,0,0,0,0,2.0,0.0,0.0,1.0,0.0,,12.0,6.0,,36.0,13.0,7.0,3.0
13525,L. Castro,Castro Loaiza,33,1992-06-14,El Tambo,Colombia,Colombia,174 cm,78 kg,False,https://media.api-sports.io/football/players/13525.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Attacker,0,0.0,0.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13525,L. Castro,Castro Loaiza,33,1992-06-14,El Tambo,Colombia,Colombia,174 cm,78 kg,False,https://media.api-sports.io/football/players/13525.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Attacker,0,4.0,319.0,6.875000,False,1.0,0.0,,,53.0,3.0,,11.0,5.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,11.0,7.0,,51.0,19.0,6.0,5.0
13634,O. Bertel,Bertel Vergara,29,1996-09-09,Montelibano,Colombia,Colombia,174 cm,71 kg,False,https://media.api-sports.io/football/players/13634.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Defender,0,22.0,2136.0,6.850000,False,0.0,0.0,3.0,,897.0,21.0,,8.0,4.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,24.0,12.0,,177.0,91.0,21.0,4.0
13634,O. Bertel,Bertel Vergara,29,1996-09-09,Montelibano,Colombia,Colombia,174 cm,71 kg,False,https://media.api-sports.io/football/players/13634.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Defender,0,5.0,450.0,,False,0.0,,,,,,,,,0,0,0,0,1.0,0.0,0.0,,,,,,,,,,
13634,O. Bertel,Bertel Vergara,29,1996-09-09,Montelibano,Colombia,Colombia,174 cm,71 kg,False,https://media.api-sports.io/football/players/13634.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Defender,0,2.0,174.0,6.400000,False,0.0,0.0,,,92.0,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,,19.0,9.0,2.0,
13634,O. Bertel,Bertel Vergara,29,1996-09-09,Montelibano,Colombia,Colombia,174 cm,71 kg,False,https://media.api-sports.io/football/players/13634.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Defender,0,1.0,67.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13634,O. Bertel,Bertel Vergara,29,1996-09-09,Montelibano,Colombia,Colombia,174 cm,71 kg,False,https://media.api-sports.io/football/players/13634.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Defender,0,3.0,270.0,6.800000,False,0.0,0.0,,,123.0,2.0,,1.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,,25.0,11.0,3.0,1.0
13643,S. Vega,Vega Londoño,27,1998-05-22,Apartadó,Colombia,Colombia,176 cm,79 kg,False,https://media.api-sports.io/football/players/13643.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Defender,0,18.0,1863.0,6.741379,False,0.0,0.0,,,948.0,4.0,,3.0,1.0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,,13.0,8.0,,135.0,79.0,16.0,12.0
13643,S. Vega,Vega Londoño,27,1998-05-22,Apartadó,Colombia,Colombia,176 cm,79 kg,False,https://media.api-sports.io/football/players/13643.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Defender,0,4.0,272.0,,False,0.0,,,,,,,,,0,0,0,0,2.0,0.0,1.0,,,,,,,,,,
13643,S. Vega,Vega Londoño,27,1998-05-22,Apartadó,Colombia,Colombia,176 cm,79 kg,False,https://media.api-sports.io/football/players/13643.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Defender,0,2.0,148.0,6.400000,False,0.0,0.0,,,102.0,,,,,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,,20.0,7.0,4.0,
13643,S. Vega,Vega Londoño,27,1998-05-22,Apartadó,Colombia,Colombia,176 cm,79 kg,False,https://media.api-sports.io/football/players/13643.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Defender,0,0.0,0.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13643,S. Vega,Vega Londoño,27,1998-05-22,Apartadó,Colombia,Colombia,176 cm,79 kg,False,https://media.api-sports.io/football/players/13643.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Defender,0,0.0,0.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13648,J. Garcia,García Soto,28,1997-02-24,Bogotá,Colombia,Colombia,184 cm,73 kg,False,https://media.api-sports.io/football/players/13648.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Midfielder,0,0.0,0.0,6.544444,False,0.0,0.0,,,283.0,1.0,,1.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,1.0,,,56.0,21.0,14.0,1.0
13648,J. Garcia,García Soto,28,1997-02-24,Bogotá,Colombia,Colombia,184 cm,73 kg,False,https://media.api-sports.io/football/players/13648.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Midfielder,0,0.0,0.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13656,D. Silva,Silva Mosquera,39,1986-12-13,Bogotá,Colombia,Colombia,175 cm,78 kg,False,https://media.api-sports.io/football/players/13656.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Midfielder,0,32.0,2913.0,6.928947,False,3.0,0.0,5.0,,1548.0,58.0,,43.0,15.0,0,0,0,0,4.0,1.0,0.0,0.0,0.0,,47.0,25.0,,262.0,104.0,41.0,38.0
13656,D. Silva,Silva Mosquera,39,1986-12-13,Bogotá,Colombia,Colombia,175 cm,78 kg,False,https://media.api-sports.io/football/players/13656.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Midfielder,0,7.0,555.0,,False,0.0,,,,,,,,,0,0,0,0,4.0,0.0,0.0,,,,,,,,,,
13656,D. Silva,Silva Mosquera,39,1986-12-13,Bogotá,Colombia,Colombia,175 cm,78 kg,False,https://media.api-sports.io/football/players/13656.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Midfielder,0,4.0,346.0,6.800000,False,1.0,0.0,1.0,,183.0,6.0,,2.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,13.0,7.0,,39.0,12.0,2.0,1.0
13656,D. Silva,Silva Mosquera,39,1986-12-13,Bogotá,Colombia,Colombia,175 cm,78 kg,False,https://media.api-sports.io/football/players/13656.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Midfielder,0,5.0,427.0,7.220000,False,1.0,0.0,3.0,,321.0,8.0,52.0,8.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,13.0,9.0,,43.0,25.0,1.0,7.0
13656,D. Silva,Silva Mosquera,39,1986-12-13,Bogotá,Colombia,Colombia,175 cm,78 kg,False,https://media.api-sports.io/football/players/13656.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Midfielder,0,1.0,68.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13659,A. Llinás,Llinás Montejo,28,1997-07-23,Bogotá,Colombia,Colombia,187 cm,73 kg,False,https://media.api-sports.io/football/players/13659.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Defender,0,33.0,2948.0,7.021875,False,3.0,0.0,2.0,,1326.0,5.0,,11.0,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,,5.0,3.0,,173.0,109.0,16.0,15.0
13659,A. Llinás,Llinás Montejo,28,1997-07-23,Bogotá,Colombia,Colombia,187 cm,73 kg,False,https://media.api-sports.io/football/players/13659.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Defender,0,7.0,630.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13659,A. Llinás,Llinás Montejo,28,1997-07-23,Bogotá,Colombia,Colombia,187 cm,73 kg,False,https://media.api-sports.io/football/players/13659.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Defender,0,1.0,72.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13659,A. Llinás,Llinás Montejo,28,1997-07-23,Bogotá,Colombia,Colombia,187 cm,73 kg,False,https://media.api-sports.io/football/players/13659.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Defender,0,3.0,270.0,7.033333,False,0.0,0.0,,,142.0,1.0,40.0,1.0,,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,,27.0,16.0,3.0,2.0
13659,A. Llinás,Llinás Montejo,28,1997-07-23,Bogotá,Colombia,Colombia,187 cm,73 kg,False,https://media.api-sports.io/football/players/13659.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Defender,0,5.0,450.0,7.040000,False,0.0,0.0,,,246.0,,42.0,1.0,,0,0,0,0,2.0,0.0,0.0,0.0,0.0,,7.0,7.0,,48.0,31.0,3.0,
13663,J. Valencia,Valencia Mena,26,1999-11-15,Apartado,Colombia,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Attacker,0,11.0,1202.0,7.300000,False,4.0,0.0,,,59.0,1.0,,1.0,,0,0,0,0,2.0,1.0,0.0,0.0,0.0,,4.0,4.0,,16.0,10.0,4.0,3.0
13663,J. Valencia,Valencia Mena,26,1999-11-15,Apartado,Colombia,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Attacker,0,0.0,6.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13663,J. Valencia,Valencia Mena,26,1999-11-15,Apartado,Colombia,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Attacker,0,0.0,90.0,6.375000,False,0.0,0.0,,,34.0,,,3.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,8.0,1.0,,23.0,5.0,4.0,2.0
13663,J. Valencia,Valencia Mena,26,1999-11-15,Apartado,Colombia,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Attacker,0,1.0,105.0,6.800000,False,0.0,0.0,,,41.0,,,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,5.0,3.0,,23.0,13.0,1.0,4.0
13663,J. Valencia,Valencia Mena,26,1999-11-15,Apartado,Colombia,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Attacker,0,0.0,22.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13699,I. Alba,Alba Marín,30,1995-05-06,Manizales,Colombia,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Defender,0,7.0,650.0,6.992857,False,1.0,0.0,1.0,,427.0,19.0,,10.0,5.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,17.0,9.0,,67.0,36.0,4.0,5.0
13699,I. Alba,Alba Marín,30,1995-05-06,Manizales,Colombia,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Defender,0,0.0,37.0,6.900000,False,0.0,0.0,,,18.0,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,,
13699,I. Alba,Alba Marín,30,1995-05-06,Manizales,Colombia,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,2023,Defender,0,0.0,22.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13699,I. Alba,Alba Marín,30,1995-05-06,Manizales,Colombia,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,2023,Defender,0,0.0,44.0,6.700000,False,0.0,0.0,,,28.0,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Cartagena,Colombia,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,2023,Midfielder,0,23.0,2009.0,7.016129,False,2.0,0.0,5.0,,1098.0,31.0,,16.0,8.0,0,0,0,0,2.0,0.0,0.0,2.0,0.0,,30.0,16.0,,142.0,74.0,12.0,17.0
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Cartagena,Colombia,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,2023,Midfielder,0,5.0,415.0,,False,0.0,,,,,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Cartagena,Colombia,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,https://media.api-sports.io/football/teams/1125.png,11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,2023,Midfielder,0,0.0,20.0,6.800000,False,0.0,0.0,,,20.0,1.0,,1.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
